id;mainLocale;categoryName;Classifications-it;Classifications-de;Classifications-en;name;stars;Address-it;Address-de;Address-en;urlPage;email;phone;phone 2;fax;pictureUrl;ShortDescription-it;ShortDescription-de;ShortDescription-en;pictureWidth;pictureHeight;latitude;longitude;status;lastModificationDate
dormire.4023;it;dormire;Hotel;Hotel;Hotel;Karinhall;3;Località I Grezzi 17, 38123 Mattarello - Trento ;Località I Grezzi 17, 38123 Mattarello, Trient ;Strada di Vason 56, Vason 38123 - Trento ;http://www.karinhall.it;info@karinhall.it;0461 945339;;0461 945276;karinhall.jpg;"L' Albergo Karinhall sorge a pochi chilometri da Trento in magnifica posizione panoramica facilmente raggiungibile. E' provvisto di 12 camere e 3 appartamenti dotati di ogni comfort, garage custodito e ampio parcheggio. Posizione veramente unica per un'incantevole veduta panoramica su tutta la valle. Il Ristorante Karinhall offre piatti tipici ma anche innovativi, abbinamenti ai vini locali ed un'ampia selezione di vini regionali e nazionali. Ottimo punto di riferimento per escursioni in montagna; vicino a Trento, a Rovereto e ai loro musei. Il tutto inserito in un ambiente accogliente a conduzione familiare dove cordialità e cura dell'ospite costituiscono il nostro principale biglietto da visita.";Das Hotel Karinhall liegt wenige Kilometer von Trient entfernt in einer traumhaften und leicht erreichbaren Panoramaposition. Die 12 Zimmer und 3 Appartements verfügen über jeden Komfort. Das Hotel hat zudem eine überwachte Garage und einen großen Parkplatz. Die einzigartige Lage bietet einen zauberhaften Blick über das gesamte Tal. Im Restaurant Karinhall werden typische wie innovative Gerichte serviert, zu denen ein passender lokaler Wein getrunken werden kann. Darüber hinaus gibt es eine große Auswahl an regionalen und internationalen Weinen. Das Hotel ist ein optimaler Ausgangspunkt für Bergtouren, liegt nahe Trient und Rovereto und den dortigen Museen. Die Familienleitung garantiert ein gemütliches Ambiente, das allem voran durch Herzlichkeit und Gastfreundschaft geprägt ist.;Hotel Residence Nevada is in Vason, a hamlet on the slopes of Monte Bondone which is merely a half-hour's drive from Trento. This is a select establishment which makes it easier to enjoy one's skiing holiday to the full. Guests of the mountain resort can stay either at the hotel or in apartments. If you choose the latter option, you can opt for full board at normal price.;0;215;45.995918;11.1261;1;28/05/2014 14:00 AM +0100
dormire.4024;it;dormire;Hotel;Hotel;Hotel;Monte Bondone;3;Via dei Falchi 19, Vaneze 38123 - Trento ;Via dei Falchi 19, Vaneze 38123, Trient ;Località I Grezzi 17, 38123 Mattarello - Trento ;http://www.hotelmontebondone.it;hotelmontebondone@gmail.com;0461 947118;;0461 947233;monte_bondone_hotel.jpg;In zona tranquilla sull'Alpe di Trento a 1300 mt. di altitudine. Curato e gestito dalla famiglia Martinelli offre un ambiente confortevole e sereno con ampi spazi immersi nel verde della natura. Ideale per coloro che ricercano la tranquillità, il relax, e desiderano gestire il proprio tempo in maniera autonoma e diversificata. Proponiamo itinerari ed escursioni che invitano ad immergersi nella natura, andando alla riscoperta di quelle emozioni e quei sapori che la tradizione locale ci ha tramandato. Particolare attenzione viene riservata alla gastronomia locale, alle produzioni biologiche, ed ai prodotti artigianali, con visite guidate e degustazioni di miele, formaggi, salumi e vini di produttori locali.;"In ruhiger Lage, in 1300 m Höhe auf dem ""Hausberg von Trient"" gelegenes Hotel. Das von Familie Martinelli geleitete Hotel bietet ein komfortables und heiteres Ambiente sowie großzügige Räumlichkeiten inmitten der grünen Natur. Ideal für alle, die Ruhe sowie Entspannung suchen und ihre Freizeit gerne selbständig und vielfältig organisieren. Wir bieten Routen und Ausflüge zum Abtauchen in die Natur an - wahrhaftige Unternehmungen auf der Suche nach Emotionen und den Gaumenfreuden der lokalen Tradition.  Ein besonderes Augenmerk gilt der lokalen Gastronomie, dem biologischen Anbau, den Handwerksprodukten, sowie den geführten Besichtigungen und den Verkostungen von Honig, Käse, Aufschnitt und Wein von lokalen Herstellern.";The Karinhall hotel is easy to reach, only a few kilometres from Trento, in a magnificent panoramic setting. It has 12 rooms and 3 apartments equipped with all modern conveniences, secure garage and a large car park. It is set in a truly unique position, boasting a charming panoramic view over the entire valley below. The Karinhall restaurant offers local specialities as well as innovative dishes, matched to local wines and a wide selection of regional and national wines. It is an excellent starting point for mountain excursions, near Trento and Rovereto and their museums. All this is set in a welcoming family atmosphere where friendliness and warm hospitality are the main calling card.;0;240;46.053533;11.071597;1;28/05/2014 14:00 AM +0100
dormire.4025;it;dormire;Hotel;Hotel;Hotel;Residence Orizzonte ;3;Strada per Vaneze 24, Vaneze 38123 - Trento ;Strada per Vaneze 24, Vaneze 38123, Trient ;Via dei Falchi 19, Vaneze 38123 - Trento ;;;0461 939242;;0461 939012;orizzonte.jpg;"Il piccolo Residence Orizzonte è adiacente all'Hotel Zodiaco ed insieme formano un unico complesso ricettivo in grado di soddisfare tutte le esigenze. Gli ospiti del Residence che scelgono la formula ""Apparthotel"",avvalendosi dell'hotel Zodiaco possono usufruire del servizio Ristorante,del baby-park e dell'animazione. Inoltre all'interno della struttura trovano un attrezzato centro benessere e bar.
Gli appartamenti, modernamente arredati, sono dotati di servizi privati con box doccia, phon, angolo cottura, frigo, TV. Disponiamo inoltre di ampio giardino e parcheggio scoperto, angolo cottura, frigo, TV. Disponiamo inoltre di ampio giardino e parcheggio scoperto.";Residenza Turistico Alberghiera;In a pleasant area on the mountain above Trento at 1300 m altitude. Tended and managed by the Martinelli family, it offers a comfortable and quiet atmosphere with spacious interiors, immersed in a lush landscape. Ideal for those who seek a quiet, relaxing place and want to manage their time independently, with varied options to choose from. We suggest itineraries and excursions that will bring you closer to nature and lead you to rediscover the emotions and flavours handed down through our local traditions. We focus on local specialities, organic produce and artisan products with guided tours and tastings of honey, cheese, cold meats and wine produced by local farmers.;0;0;46.052934;11.070903;1;28/05/2014 14:00 AM +0100
dormire.4026;it;dormire;Hotel;Hotel;Hotel;Relais Villa Madruzzo ;3;Via Ponte Alto 25, Cognola 38121 Trento ;Via Ponte Alto 25, Cognola 38121, Trient ;Strada per Vaneze 24, Vaneze 38123 - Trento ;http://www.villamadruzzo.it;info@villamadruzzo.it;0461 986220;;0461 986361;villa_madruzzo.jpg;Situata in favorevole posizione sulla collina di Trento, Villa Madruzzo offre ai propri clienti tutti i comfort di un moderno hotel a tre stelle, a cominciare dalla quiete e tranquillità di una residenza immersa nel verde. Armoniosamente inserito nella struttura della villa l'arredamento delle sale: i pavimenti in legno, i mobili d'antiquariato, tappeti persiani donano a tutti gli ambienti un tocco di eleganza e sobrietà. Le camere dell'albergo sono poste su due piani, con vista sul vasto parco della villa. In ogni stanza sono installati telefono, Internet senza fili, televisione, frigobar e cassaforte. Copertura Internet senza fili ed aria condizionata in tutte le stanze.;Die in traumhafter Hügellage in Trient gelegene Villa Madruzzo bietet ihren Gästen jeglichen Komfort eines modernen Drei-Sterne-Hotels und allem voran die Stille und Ruhe einer mitten im grünen gelegenen Unterkunft.  Die Einrichtung der Räume ist harmonisch in die Gebäudestruktur integriert: Holzböden, antikes Mobiliar und Perserteppiche sorgen für eine elegante und schlichte Atmosphäre. Die Zimmer des Hotels sind über zwei Etagen verteilt und blicken auf den großen Park der Villa. Alle Zimmer sind mit Telefon, Wireless-Internet, Fernseher, Minibar und Tresor ausgestattet. Internetabdeckung und Klimaanlage in allen Zimmern.;residential tourist facility;0;217;46.07271;11.149188;1;28/05/2014 14:00 AM +0100
dormire.4027;it;dormire;Hotel;Hotel;Hotel;San Giorgio della Scala Garnì;3;Via Brescia 133, 38122 Trento ;Via Brescia 133, 38122 Trient ;Via Ponte Alto 25, Cognola 38121 Trento ;http://www.garnisangiorgio.it;info@garnisangiorgio.it;0461 238848;;0461 238808;san_giorgio.jpg;San Giorgio della Scala un piacevole Garnì: reception, sala colazioni con una bella vista, salotto con punto internet, ascensore. Tutte le camere sono con bagno, telefono e Tv color satellitare. Disponiamo anche di camere per portatori di handicap. Garnì arredato con grande cura, in uno stile omogeneo, con mobili in legno e con grande attenzione ai particolari, il tutto per creare un clima familiare, che metta l'ospite a proprio agio. ;San Giorgio della Scala ist ein angenehmes Hotel Garni: Rezeption, Frühstückssaal mit schönem Ausblick, Aufenthaltsraum mit Internetpoint, Aufzug Alle Zimmer sind mit Bad, Telefon und Sat-Farbfernsehen ausgestattet. Wir verfügen auch über behindertengerechte Zimmer. Die Einrichtung des Garni wurde sorgfältig ausgewählt, ist stilistisch homogen, basiert auf Holzmöbeln und beweist viel Liebe zum Detail. Hieraus ergibt sich ein familiäres Klima, in dem sich jeder Gast wohl fühlt. ;Set in a favourable position on the hills above Trento, Villa Madruzzo offers all the comforts of a modern three-star hotel - starting from a quiet and pleasant setting in lush surroundings. The rooms' furnishings fit in harmoniously with the Villa's style: wooden floorings, antique furniture and Persian carpets give a touch of elegance and simplicity to all the interiors. The hotel rooms are found on two floors and overlook the Villa's large park. En-suite amenities include telephone, wireless Internet connection, TV, mini bar and safe. All rooms are equipped with wireless internet connection and air-conditioning.;0;213;46.073454;11.103655;1;28/05/2014 14:00 AM +0100
dormire.4028;it;dormire;Hotel;Hotel;Hotel;Sporting Trento;3;Via R. da Sanseverino 125, 38123 Trento;Via R. da Sanseverino 125, 38123 Trient;Via Brescia 133, 38122 Trento ;http://www.hotelsportingtrento.com;info@hotelsportingtrento.com;0461 391215;;0461 392052;sporting.jpg;L'Hotel Sporting Trento, nuova struttura alberghiera sorta in una zona strategica a sud di Trento, vanta servizi straordinariamente moderni. 41 camere, tutte dotate di cabina doccia, asciugacapelli, telefono diretto, TV LCD 20'', minibar e Internet WI-FI. 4 sono per persone diversamente abili, attrezzate con dotazioni domotiche, primi in Italia, dal punto di vista meccanico e psicologico. Luogo ideale per organizzare incontri di lavoro, meeting e congressi. A disposizione sale da 20 a 200 posti, attrezzate di video proiezione, impianto audio, radiomicrofoni, rete dati, Internet Wi-Fi, flip chart. All'interno l'OLYMPIC Restaurant con menù alla carte ed una fornita carta dei vini, anche al bicchiere. Aperto anche al pubblico non alloggiato. ;"Das neue Hotel Sporting Trento liegt strategisch günstig im Süden Trients und bietet hochmoderne Serviceeinrichtungen. 41 Zimmer, alle mit Duschkabine, Haartrockner, Direkttelefon, 20"" LCD-Fernseher, Minibar und Internet Wi-Fi ausgestattet. Vier Zimmer sind behindertengerecht gestaltet und verfügen über ein vom mechanischen und psychologischen Gesichtspunkt in Italien führendes Umfeldsteuerungssystem. Das Hotel Sporting Trento eignet sich hervorragend für Arbeitstreffen, Meetings und Kongresse. Die Säle verfügen über 20 bis 200 Plätze und sind mit Videoprojektor, Tonanlage, Funkmikrofonen, Datennetz, Internet Wi-Fi und Flip Chart ausgestattet Im Hotel befindet sich das OLYMPIC Restaurant, in dem unsere Gäste à la Carte essen können. Ergänzt wird der Service durch eine Weinkarte, die auch die Bestellung von einzelnen Gläsern vorsieht. Das Restaurant steht auch nicht im Hotel wohnenden Gästen offen. ";San Giorgio della Scala is a lovely hotel: reception, breakfast room with a beautiful view, sitting room with internet point, lift. All rooms have bathroom, telephone and colour satellite TV. We also have rooms adapted for disabled guests. The Garni is carefully and harmoniously furnished with wooden furniture and great attention to details, creating a friendly and comfortable atmosphere. ;0;214;46.051139;11.112311;1;23/05/2014 14:00 AM +0100
dormire.4029;it;dormire;Hotel;Hotel;Hotel;Terme San Leonardo ;3;Strada per Vigolo Baselga 6, 38123 Vigolo Baselga - Trento ;Strada per Vigolo Baselga 6, 38123 Vigolo Baselga, Trient ;Via R. da Sanseverino 125, 38123 Trento;http://www.hotelsanleonardo.it;info@hotelsanleonardo.it;0461 866143;;0461 865488;terme_san_leonardo.jpg;L'Hotel Terme San Leonardo saprà accoglierVi in un ambiente ideale recentemente rinnovato, per una vacanza da ricordare. In poco meno di mezz'ora potrete raggiungere il Lago di Garda. Occorre inoltre ricordare la nostra cucina creativa che delizia i nostri ospiti con aromi delicati e particolari gustosità. Nella nuova Isola del Benessere potete provare l'esclusivo bagno di fieno con le essenze naturali del Monte Bondone, la sauna, il bagno di vapore alle erbe aromatiche con la cromoterapia, il solarium, l'idromassaggio ed i trattamenti Ayurvedici per momenti di piacevole relax.;Das Hotel Terme San Leonardo empfängt Sie in einem kürzlich modernisierten und für einen unvergesslichen Urlaub idealen Ambiente. In etwas weniger als eine halbe Stunde sind Sie am Gardasee. Darüber hinaus möchten wir unsere kreative Küche erwähnen, die unsere Gäste mit zarten und besonders schmackhaften Aromen verwöhnt. In der neuen Wellnessinsel können Sie das exklusive Heubad mit natürlichen Essenzen des Monte Bondone, die Sauna, das Dampfbad mit aromatischen Kräutern und Chromotherapie, das Solarium, die Hydromassage und ayurvedische Anwendungen zur angenehmen Entspannung ausprobieren.;"Hotel Sporting Trento is a new hotel facility built in a strategic area in the southern part of Trento, boasting extraordinary modern services. 41 rooms with shower, hairdryer, direct-dial telephone, 20"" LCD TV, mini bar and Wi-Fi. 4 rooms are adapted for disabled guests; ours is the first hotel in Italy to be equipped with domotics systems for both mechanical and psychological assistance. It is an ideal place to organize meetings and conferences. Rooms seating from 20 to 200 are available, equipped with video projector, audio system, radio microphones, data network, Wi-Fi, flip chart. The hotel's Olympic restaurant offers an à la carte menu and an extensive wine list. Wines are also served by the glass. Also open to customers not staying at the hotel. ";1;416;46.080986;11.043466;1;28/05/2014 14:00 AM +0100
dormire.4030;it;dormire;Hotel;Hotel;Hotel;Vela ;3;Via SS Cosma e Damiano 21, 38121 Trento ;Via SS Cosma e Damiano 21, 38121, Trient ;Strada per Vigolo Baselga 6, 38123 Vigolo Baselga - Trento ;http://www.hotelvela.com;info@hotelvela.com;0461 827200;;0461 829924;vela.jpg;L'Hotel Vela è una struttura moderna e con tutti i comfort: parcheggi privati, garage e parcheggio per pullman custodito. La loc. Vela è assistita con frequenza dal servizio autobus pubblico da e per la città. Il nostro hotel è dotato di 30 camere ottimamente arredate, con servizi privati, TV satellite, cassaforte, frigo bar, telefono diretto, connessione a banda larga (ADSL), radio, phon, condizionamento autonomo. ;Das Hotel Vela ist ein modernes, jeden Komfort bietendes Haus: Privatparkplätze, Garage und bewachter Parkplatz für Busse. Der Ort Vela wird für einen Transfer in die Stadt und zurück regelmäßig von öffentlichen Bussen angefahren. Unser Hotel verfügt über bestens eingerichtete 30 Zimmer mit Bad, Sat-TV, Tresor, Minibar, Direkttelefon, Breitbandanschluss (ADSL), Radio, Haartrockner, autonome Klimaanlage. ;The recently renovated Hotel Terme San Leonardo welcomes you in a perfect atmosphere, for a holiday that will be difficult to forget. In just under half an hour, you will be able to reach Lake Garda. Not to be missed is our creative cuisine, delighting our guests with delicate flavours and tasty specialities. In our new Wellness Island you can try the exclusive hay bath with natural herbs from Monte Bondone, the sauna, the colour therapy steam bath with aromatic herbs, the solarium, the whirlpool and the Ayurvedic treatments, thus experiencing moments of pleasant relaxation.;0;0;46.082039;11.10281;1;28/05/2014 14:00 AM +0100
dormire.4031;it;dormire;Hotel;Hotel;Hotel;Villa Fontana Garnì;3;Via F.lli Foontana 11, 38122 Trento ;Via F.lli Foontana 11, 38122 Trient ;Via SS Cosma e Damiano 21, 38121 Trento ;http://www.villafontana.it;info@villafontana.it;0461 829800;;0461 829759;villa_fontana.jpg;All'insegna del comfort e del servizio, 24 camere con servizi privati, aria condizionata, card magnetica, TV color, telefono e frigobar in uno spazio elegante ed accogliente. Dal parcheggio privato sotterraneo, si accede alla Hall ampia e confortevole con saletta colazione, sala congressi e ascensore ai piani. Su richiesta, sarà inoltre possibile fare uso delle biciclette messe a disposizione dei nostri clienti. ;Komfort und Service kennzeichnen dieses Hotel, das über 24 Zimmer mit Bad, Klimaanlage, Magnetkarte, Farbfernseher, Telefon und Minibar in eleganter, gemütlicher Atmosphäre verfügt.  Von der privaten Tiefgarage erreichen Sie die große und gemütliche Halle mit Frühstückssaal, Kongresssaal und Aufzug zu den Etagen. Auf Anfrage werden unseren Gästen Fahrräder zur Verfügung gestellt. ;Hotel Vela is a modern facility with all the amenities you need: private parking lots, garage and secure coach-park. The hamlet of Vela is served by a frequent public bus service to and from the town centre. Our hotel includes 30 comfortable rooms with en-suite bathroom, satellite TV, safe, mini bar, direct-dial telephone, ADSL, radio, hairdryer, independent air-conditioning. ;0;213;46.071171;11.124577;1;28/05/2014 14:00 AM +0100
dormire.4032;it;dormire;Hotel;Hotel;Hotel;Zodiaco ;3;Strada di Vaneze 23, Vaneze 38123 - Trento ;Strada per Vaneze 23, Vaneze 38123, Trient ;Via F.lli Fontana 11, 38122 Trento ;http://www.hotelzodiacoski.it;info@hotelzodiacoski.it;0461 939242;;0461 939012;zodiaco.jpg;L'hotel Zodiaco sorge a 1300 metri di altitudine a pochi chilometri dalla città di Trento sul Monte Bondone. Comodamente raggiungibile con i mezzi pubblici e con mezzi propri a soli 15 km dall'autostrada A22 del Brennero, l'Hotel offre ai suoi clienti animazione e mini-club, cucina tipica, menù a scelta con ricco buffet di verdure e antipasti. Colazione con delizioso buffet di dolci e salato. Le 45 camere, modernamente arredate, sono dotate di servizi privati, phon, telefono, tv color, cassaforte. A disposizione dei nostri clienti disponiamo di ampi spazi comuni e centro benessere: bar dell'hotel con terrazzo antistante, pub, baby room, biliardo e calcetto per i più grandi ed ampi spazi esterni. ;Hotel Zodiaco liegt in 1300 m Höhe auf dem Monte Bondone, nur wenige Kilometer von Trient entfernt. Mit öffentlichen Verkehrsmitteln oder dem eigenen Auto ist es bequem erreichbar, da es sich in nur 15 km Entfernung von der Brennerautobahn A22 befindet. Das Hotel bietet seinen Gästen Animation und einen Miniclub, typische Küche, Menüauswahl und ein reichhaltiges Gemüse- und Vorspeisenbuffet. Schmackhaftes Frühstücksbuffet mit herzhaften und süßen Speisen. Die 45 modern eingerichteten Zimmer sind mit Bad, Haartrockner, Telefon, Farbfernseher und Tresor ausgestattet. Zur Verfügung unserer Gäste stehen außerdem Gemeinschaftsräume und ein Wellnesscenter: Hotelbar mit davor liegender Terrasse, Pub, Baby-Raum, Billard und Tischfußball für Jugendliche und Erwachsene sowie große Außenflächen. ;In an atmosphere of comfort and quality service, there are 24 rooms with en-suite bathroom, air-conditioning, magnetic key-card, colour TV, telephone and mini bar in a stylish and welcoming setting. From the underground private car park you can access the spacious and comfortable reception hall with breakfast room, conference room and lift to the upper floors. Bicycles are available for our guests on demand. ;0;240;46.051016;11.072198;1;28/05/2014 14:00 AM +0100
dormire.4033;it;dormire;Hotel;Hotel;Hotel;Augustus;2;Strada di Vaneze 33/35, Vaneze 38123 - Trento;Strada per Vaneze 33/35, Vaneze 38123, Trient;Strada di Vaneze 23, Vaneze 38123 - Trento ;http://www.augustushotel.net;info@augustushotel.net;0461 948030;;0461 948030;augustus.jpg;"Hotel Augustus (2 stelle) è situato a 100 metri dalla partenza degli impianti di risalita, ubicato tra il lago di Garda e Trento, vicino ai passi dolomitici Sella, Falzarego, Campolongo. Dispone di 37 camere con servizi privati, oltre che di una sala per incontri e animazione, Sala TV ed Internet Wi-FI. Il Monte Bondone è un oasi di natura immacolata con gli alberghi sulle piste e uno splendido panorama sulle Dolomiti; è dotato di efficienti e moderni Alberghi e può essere considerato un vero paradiso per chi ama lo sport e la vita all'aria aperta. D'inverno offre entusiasmanti discese con gli sci e d'estate suggestive passeggiate. Il tutto in una catena di monti che racchiudono i villaggi alpestri come in nidi affettuosi. E' una vacanza che continua e riscalda anche la memoria.
";"Hotel Augustus (2 Sterne), 100 m von der Talstation der Liftanlagen entfernt, liegt zwischen dem Gardasee und Trento, in der Nähe des Sella-, des Falzarego- und des Campolongo-Passes in den Dolomiten. Es verfügt über 37 Zimmer mit eigenem Bad sowie über einen Raum für Veranstaltungen und Animationen, einen Fernsehraum und Wi-Fi Internet. Monte Bondone ist eine Oase unverdorbener Natur mit Hotels in unmittelbarer Pistennähe und einer malerischen Aussicht auf die Dolomiten. Das Gebiet verfügt über moderne und effiziente Hotels und gilt als ein echtes Paradies für Sportfans und alle, die gerne Aktivitäten im Freien unternehmen. Im Winter bietet es rasante Abfahrten, im Sommer wunderschöne Wanderungen. Über die Gegend sind alpine Dörfer verstreut, die in eine malerische Bergkette eingebettet sind. Dieser Urlaub geht in die Verlängerung und hinterlässt angenehme und lang anhaltende Erinnerungen.

";"The Zodiaco hotel is found at 1300 m altitude on Monte Bondone, only a few kilometres from Trento. Easily reached with public transport or with your own car, it is only 15 km from the A22 motorway ""Autostrada del Brennero"". The hotel offers entertainment and a Kids' club, local cuisine, à la carte menu with a rich buffet of side-dishes and starters. Breakfast with a delicious buffet of sweet and savoury products. The 45 rooms, furnished in a contemporary style, all have en-suite bathroom, hairdryer, telephone, colour TV and safe. Guests can enjoy the spacious communal spaces and wellness centre: hotel bar with terrace, pub, baby room, pool table and table football for youngsters, large outdoor areas. ";0;0;46.051731;11.072649;1;28/05/2014 14:00 AM +0100
dormire.4034;it;dormire;Hotel;Hotel;Hotel;Nevada;2;Strada di Vason 56, Vason 38123 - Trento ;Strada di Vason 56, Vason 38123, Trient ;Strada di Vaneze 33/35, Vaneze 38123 - Trento;http://www.lorenzihotels.com;nevada@lorenzihotels.com;0461 948117 ;337 608416;0461 948117;nevada.jpg;L'Hotel Residence Nevada si trova sulle pendici del Monte Bondone in Località Vason, solo mezz'ora da Trento, un ambiente esclusivo dove passare le vostre più  belle vacanze sulla neve. Il soggiorno presso il rifugio prevede non solo l'ospitalità in albergo, ma anche la possibilità di alloggiare in appartamento ed usufruire della pensione completa nella struttura, pagando solo la tariffa prevista per quest'ultima.;"Hotel Residence Nevada liegt in Vason, einer Ortschaft am Monte Bondone, nur eine halbe Fahrstunde von Trient entfernt. In diesem exklusiven Ambiente werden Sie Ihren schönsten Schneeurlaub erleben können. Gäste der Berghütte können entweder im Hotel oder in Appartements übernachten. Vollpension ist für Appartementgäste zum normalen Preis erhältlich.
";"Hotel Augustus (2 stars), just 100 m from the bottom station of the ski lifts, is located between Lake Garda and Trento and in the vicinity of the Dolomite passes of Sella, Falzarego, and Campolongo. It has 37 rooms (each with private bathroom) as well as a room for meetings and entertainment, a TV room and a Wi-Fi Internet network. Monte Bondone is an oasis of pristine nature with hotels in the immediate vicinity of the pistes and a scenic view of the Dolomites. It is equipped with modern and efficient hotels and can be regarded as a true paradise for all those who are keen on sports and outdoor activities. In winter, it offers exciting ski slopes; in summer scenic hikes. The landscape is dotted with Alpine villages that are snugly nested in a picturesque mountain range. This is a holiday that will go into extra time and that will leave pleasant and enduring memories.
";0;0;46.039787;11.058574;1;23/05/2014 14:00 AM +0100
dormire.4035;it;dormire;Hotel;Hotel;Hotel;Vason;2;Strada di Vason 100, Vason 38123 - Trento;Strada di Vason 100, Vason 38123, Trient;Strada di Vason 100, Vason 38123 - Trento;http://www.hotelvason.it;hotel-vason@libero.it;0461 948149 ;;0461 948149;vason.jpg;"L'Hotel Vason è situato sul Monte Bondone, in una posizione strategica: a pochi metri il campo primi passi, la scuola di Sci Monte Bondone, noleggi sci, negozi, vicino alle principali funivie.
Possibilità di fare pernottamento e prima colazione a prezzi vantaggiosi; contatta l'Hotel, avrai tutte le informazioni.";"Hotel Vason befindet sich in strategischer Lage am Pass des Monte Bondone, wenige Meter von dem Anfängerhang, von der „Monte Bondone“-Skischule sowie von Skiverleihgeschäften und Shops entfernt. Es liegt auch in der Nähe der wichtigsten Seilbahnstationen.
Zimmer mit Frühstück zu günstigen Preisen erhältlich. Für komplette Auskünfte wenden Sie sich bitte an das Hotel.
";"Hotel Vason is strategically located at Passo del Monte Bondone, only a few metres from the nursing slope, the Monte Bondone ski school, and shops (including ski hire shops). It is also in the vicinity of the main cable-car stations.
Bed and breakfast available at attractive prices. Contact the hotel for more information.";0;0;46.039459;11.057689;1;28/05/2014 14:00 AM +0100
dormire.4036;it;dormire;Hotel;Hotel;Hotel;Venezia ;2;Via Belenzani 70, 38122 Trento;Via Belenzani 70, 38122 Trient;Via Belenzani 70, 38122 Trento;http://www.hotelveneziatn.it;info@hotelveneziatn.it;0461 234559;;0461 234114;venezia.jpg;Hotel a gestione tipicamente familiare situato nel cuore del centro storico di Trento. Alcune stanze si affacciano sulla stupenda Piazza Duomo, altre su via Belenzani. ;Das unter Familienleitung stehende Hotel liegt im Herzen des historischen Zentrums von Trient. Einige Zimmer blicken direkt auf den traumhaften Domplatz, andere auf Via Belenzani. ;Hotel Venezia, a typical family-run hotel, is in the heart of the historic town centre of Trento. A few rooms look out onto the magnificent Piazza Duomo, others onto via Belenzani. ;0;205;46.067752;11.121315;1;28/05/2014 14:00 AM +0100
dormire.4039;it;dormire;Hotel;Hotel;Hotel;Prada Sport Garnì;1;Strada di Vason 87, Vason - 38123 Trento;Strada di Vason 87, Vason 38123, Trient;Strada di Vason 87, Vason 38123 - Trento;http://www.pradasport.tn.it;info@pradasport.tn.it;0461 948188;;0461 948188;prada.jpg;Prada Sport: residence-garnì che offre anche un bar e un negozio di articoli sportivi, in un ambiente caloroso e familiare incastonato in una splendida posizione al centro della frazione di Vason (minimarket a 50 m). Offre appartamenti monolocali a 4 o 5 posti letto di recente costruzione. La disposizione prevede un ingresso che funge da anti bagno, un bagno e un'ampia sala con cucina chiusa, fornita di tutto ciò che serve. Gli appartamenti, termo-autonomi, sono dotati di TV-color. Vi è infine un parcheggio privato. ;Prada Sport: dieses Appartementhotel-Garni, das auch eine Bar und ein Sportartikelgeschäft beinhaltet, bietet ein gemütliches und familiäres Ambiente. Die Anlage befindet sich in traumhafter Lage im Zentrum von Vason auf dem Monte Bondone (Minimarkt in 50 m Entfernung). Zur Verfügung der Gäste stehen erst kürzlich erbaute Einzimmer-Appartements mit 4 oder 5 Betten. Das Appartement (mit einem Eingang, der auch als Vorraum zum Bad dient) hat einen großen Wohnraum mit geschlossener und perfekt ausgestatteter Küche. Die Appartements mit autonomer Heizung verfügen über einen Farbfernseher. Außerdem steht ein privater Parkplatz zur Verfügung. ;Prada sport: a residence-garni hotel that also has a bar and sports shop, in a friendly and warm atmosphere, nestled in a splendid position in the heart of the hamlet of Vason (mini-market 50 m away). It offers recently-built studio flats for 4 or 5 people. The apartments have an entrance that serves as a vestibule, a bathroom and a spacious room with a fully equipped cupboard-kitchenette. The apartments are equipped with independent heating and colour TV. There is also a private car park. ;0;220;46.038625;11.058165;1;28/05/2014 14:00 AM +0100
